1169 9 5
1170 11 5
1171 12 5
1172 13 5
1173 11 5
1174 18 5
1175 18 5
1176 20 5
1177 10 5
1178 14 5
1179 13 5
1180 16 5
1181 15 5
1182 10 5
1183 14 5
1184 17 5
1185 19 5
1186 19 5
1187 24 5
1188 10 5
1189 18 5
1190 22 5
1191 32 5
1192 11 7
1193 29 5
1194 7 5
1195 12 5
1196 11 5
1197 12 5
1198 16 8
1199 13 5
1200 16 5
1201 11 7
1202 13 5
1203 18 5
1204 16 5
1205 15 5
1206 23 5
1207 11 5
1208 13 5
1209 14 5
1210 9 7
1211 11 5
1212 8 5
1213 12 5
1214 11 5
1215 10 5
1216 12 5
1217 10 5
1218 15 5
1219 9 5
1220 11 5
1221 13 5
1222 16 5
1223 27 5
1224 13 5
1225 10 5
1226 11 5
1227 18 5
1228 11 5
1229 10 5
1230 30 5
1231 9 5
1232 15 5
1233 18 5
1234 47 5
1235 16 5
1236 7 5
1237 19 5
1238 12 5
1239 10 5
1240 17 8
1241 10 5
1242 22 5
1243 9 5
1244 10 5
1245 13 7
1246 12 5
1247 33 5
1248 10 5
1249 12 5
1250 31 5
1251 11 5
1252 18 5
1253 18 5
1254 19 5
1255 13 5
1256 15 5
1257 15 5
1258 12 5
1259 14 5
1260 23 5
1261 16 5
1262 12 5
1263 15 5
1264 11 5
1265 14 5
1266 13 5
1267 18 5
1268 15 5
1269 16 5
1270 21 5
1271 11 5
1272 17 5
1273 7 5
1274 15 5
1275 17 5
1276 19 5
1277 12 5
1278 17 5
1279 25 5
1280 10 5
1281 21 5
1282 12 5
1283 9 5
1284 9 5
1285 11 5
1286 9 5
1287 8 5
1288 16 5
1289 10 5
1290 15 5
1291 17 5
1292 13 5
1293 11 5
1294 19 5
1295 12 5
1296 14 5
1297 12 5
1298 18 5
1299 14 5
1300 12 5
1301 9 5
1302 10 5
1303 8 5
1304 9 5
1305 9 5
1306 9 5
1307 19 5
1308 17 5
1309 10 5
1310 9 5
1311 19 5
1312 13 5
1313 14 5
1314 18 5
1315 18 5
1316 24 5
1317 8 5
1318 17 5
1319 12 5
1320 28 5
1321 18 5
1322 20 5
1323 19 5
1324 22 5
1325 11 5
1326 12 5
1327 15 5
1328 14 5
1329 10 5
1330 10 5
1331 19 5
1332 14 7
1333 12 5
1334 18 5
1335 16 5
1336 38 5
1337 17 5
1338 17 7
1339 10 5
1340 9 5
1341 19 5
1342 9 5
1343 12 5
1344 8 5
1345 9 5
1346 12 5
1347 9 5
1348 20 5
1349 8 5
1350 32 5
1351 11 5
1352 11 5
1353 12 5
1354 16 5
1355 10 5
1356 11 5
1357 10 5
1358 27 5
1359 14 5
1360 18 5
1361 11 5
1362 16 5
1363 9 5
1364 14 5
1365 9 5
1366 8 5
1367 16 5
1368 11 5
1369 19 5
1370 12 5
1371 12 5
1372 13 5
1373 36 5
1374 15 5
1375 37 5
1376 7 5
1377 10 5
1378 27 5
1379 24 5
1380 13 5
1381 15 5
1382 20 5
1383 15 5
1384 18 5
1385 14 5
1386 10 5
1387 9 5
1388 9 5
1389 23 5
1390 16 5
1391 7 5
1392 26 5
1393 30 5
1394 12 5
1395 10 5
1396 28 7
1397 24 5
1398 8 5
1399 18 5
1400 11 5
1401 16 5
1402 30 5
1403 36 5
1404 7 5
1405 10 9
1406 13 5
1407 19 5
1408 10 5
1409 26 5
1410 10 5
1411 15 5
1412 11 5
1413 12 5
1414 11 5
1415 8 5
1416 12 5
1417 28 5
1418 10 5
1419 10 5
1420 16 5
1421 12 5
1422 13 5
1423 22 5
1424 17 5
1425 29 5
1426 32 5
1427 20 5
1428 15 5
1429 44 5
1430 14 5
1431 28 5
1432 19 5
1433 14 5
1434 15 5
1435 9 8
1436 13 7
1437 16 5
1438 9 5
1439 25 5
1440 8 5
1441 9 5
1442 13 5
1443 11 5
1444 10 5
1445 12 5
1446 18 5
1447 13 5
1448 16 5
1449 10 5
1450 18 5
1451 14 5
1452 13 5
1453 16 5
1454 14 5
1455 14 5
1456 13 5
1457 14 5
1458 21 5
1459 16 5
1460 11 5
1461 20 5
1462 22 5
1463 16 5
1464 12 5
1465 11 5
1466 10 5
1467 12 5
1468 12 5
1469 16 5
1470 11 5
1471 9 5
1472 15 5
1473 10 5
1474 19 5
1475 11 5
1476 13 5
1477 11 5
1478 14 5
1479 16 5
1480 13 5
1481 12 5
1482 16 5
1483 11 5
1484 16 5
1485 30 5
1486 16 5
1487 15 5
1488 26 5
1489 33 5
1490 13 5
1491 20 5
1492 12 5
1493 11 5
1494 11 5
1495 10 5
1496 11 5
1497 13 5
1498 17 5
1499 24 5
1500 10 5
1501 13 5
1502 20 5
1503 30 5
1504 12 5
1505 13 5
1506 11 5
1507 15 5
1508 14 5
1509 13 5
1510 14 5
1511 16 5
1512 11 5
1513 9 5
1514 9 5
1515 23 5
1516 16 5
1517 10 5
1518 7 5
1519 12 5
1520 16 5
1521 15 5
1522 10 9
1523 11 5
1524 13 5
1525 9 5
1526 15 5
1527 15 5
1528 10 5
1529 14 5
1530 63 5
1531 10 5
1532 13 7
1533 18 5
1534 12 5
1535 9 5
1536 14 5
1537 14 5
1538 14 5
1539 16 5
1540 11 5
1541 10 5
1542 24 5
1543 11 5
1544 11 5
1545 11 5
1546 14 5
1547 14 5
1548 15 5
1549 15 5
1550 20 5
1551 10 5
1552 15 5
1553 16 5
1554 12 5
1555 17 5
1556 11 5
1557 15 5
1558 26 5
1559 26 5
1560 11 5
1561 14 5
1562 21 5
1563 18 5
1564 21 5
1565 12 5
1566 16 5
1567 13 5
1568 9 5
1569 10 5
1570 19 5
1571 14 5
1572 14 5
1573 13 5
1574 8 5
1575 59 5
1576 58 5
1577 10 5
1578 58 5
1579 11 5
1580 11 5
1581 21 5
1582 11 5
1583 12 5
1584 9 5
1585 11 5
1586 17 5
1587 29 5
1588 18 5
1589 12 5
1590 20 5
1591 12 5
1592 12 5
1593 22 5
1594 10 5
1595 32 5
1596 18 5
1597 14 5
1598 13 5
1599 12 5
1600 18 5
1601 14 5
1602 15 5
1603 14 5
1604 14 8
1605 20 5
1606 12 5
1607 11 5
1608 10 5
1609 18 5
1610 13 5
1611 12 5
1612 23 5
1613 12 5
1614 27 5
1615 20 5
1616 25 5
1617 11 5
1618 26 5
1619 22 5
1620 12 5
1621 30 5
1622 13 5
1623 11 5
1624 14 5
1625 13 5
1626 9 5
1627 20 5
1628 17 5
1629 19 5
1630 13 5
1631 16 5
1632 14 5
1633 44 5
1634 19 5
1635 17 5
1636 14 5
1637 20 5
1638 16 5
1639 14 5
1640 16 5
1641 13 5
1642 13 5
1643 26 5
1644 11 5
1645 12 5
1646 11 5
1647 10 5
1648 12 8
1649 9 5
1650 11 5
1651 24 5
1652 13 5
1653 9 5
1654 16 5
1655 11 5
1656 16 5
1657 12 5
1658 14 5
1659 14 5
1660 11 8
1661 16 5
1662 18 5
1663 32 5
1664 17 5
1665 15 5
1666 12 8
1667 12 5
1668 41 5
1669 19 5
1670 8 5
1671 12 5
1672 16 5
1673 13 5
1674 17 5
1675 15 5
1676 11 5
1677 15 5
1678 16 5
1679 13 5
1680 17 5
1681 21 5
1682 11 7
1683 15 5
1684 11 5
1685 9 5
1686 17 5
1687 20 5
1688 18 5
1689 28 5
1690 12 5
1691 18 5
1692 16 5
1693 22 5
1694 16 5
1695 22 5
1696 20 5
1697 11 5
1698 11 5
1699 8 5
1700 12 5
1701 23 5
1702 24 5
1703 16 5
1704 10 5
1705 12 5
1706 16 8
1707 9 8
1708 31 5
1709 21 5
1710 12 5
1711 14 5
1712 12 5
1713 14 5
1714 11 5
1715 16 5
1716 22 5
1717 8 5
1718 10 5
1719 12 5
1720 10 5
1721 13 5
1722 11 5
1723 13 5
1724 25 5
1725 13 5
1726 8 9
1727 16 5
1728 11 5
1729 11 5
1730 12 5
1731 13 5
1732 9 5
1733 28 5
1734 11 5
1735 15 5
1736 13 5
1737 10 5
1738 13 5
1739 19 5
1740 12 5
1741 14 5
1742 22 5
1743 16 5
1744 12 5
1745 14 5
1746 14 5
1747 13 5
1748 14 5
1749 11 5
1750 12 5
1751 18 5
1752 14 8
1753 18 5
1754 12 5
1755 15 5
1756 11 5
1757 16 5
1758 12 5
1759 12 5
1760 16 5
1761 14 5
1762 15 5
1763 14 5
1764 12 5
1765 13 5
1766 14 5
1767 17 5
1768 18 5
1769 10 5
1770 13 5
1771 10 7
1772 12 5
1773 16 8
1774 11 5
1775 15 5
1776 15 5
1777 9 5
1778 24 5
1779 12 5
1780 18 5
1781 29 5
1782 16 5
1783 22 5
1784 14 5
1785 10 5
1786 13 5
1787 34 5
1788 15 5
1789 22 5
1790 27 5
1791 18 5
1792 21 5
1793 18 5
1794 11 5
1795 12 5
1796 12 5
1797 11 5
1798 12 5
1799 9 5
1800 25 5
1801 25 5
1802 74 5
1803 50 5
1804 24 5
1805 14 5
1806 15 5
1807 19 5
1808 9 5
1809 57 5
1810 34 5
1811 9 5
1812 18 5
1813 16 5
1814 19 5
1815 12 5
1816 15 5
1817 10 5
1818 12 5
1819 16 5
1820 12 5
1821 15 5
1822 19 5
1823 16 5
1824 9 5
1825 16 5
1826 10 5
1827 13 5
1828 23 5
1829 14 5
1830 17 5
1831 9 5
1832 18 5
1833 10 5
1834 14 5
1835 17 5
1836 12 5
1837 41 5
1838 23 5
1839 37 5
1840 12 5
1841 12 5
1842 14 5
1843 10 5
1844 12 5
1845 11 5
1846 15 5
1847 11 5
1848 10 5
1849 13 9
1850 9 5
1851 34 5
1852 9 5
1853 21 5
1854 21 5
1855 12 5
1856 12 5
1857 13 5
1858 12 5
1859 15 5
1860 16 5
1861 13 5
1862 24 5
1863 11 5
1864 9 5
1865 12 5
1866 8 5
1867 7 5
1868 11 5
1869 10 5
1870 11 5
1871 54 5
1872 8 7
1873 10 5
1874 11 5
1875 20 5
1876 12 5
1877 19 5
1878 12 5
1879 23 5
1880 11 5
1881 14 5
1882 13 5
1883 13 5
1884 13 5
1885 13 5
1886 13 5
1887 35 5
1888 18 5
1889 16 5
1890 20 5
1891 23 5
1892 12 5
1893 9 5
1894 20 5
1895 9 5
1896 18 5
1897 8 6
1898 11 5
1899 10 5
1900 15 5
1901 11 5
1902 16 5
1903 8 5
1904 12 5
1905 11 5
1906 26 5
1907 13 5
1908 17 5
1909 20 5
1910 18 5
1911 16 5
1912 12 5
1913 15 5
1914 13 5
1915 12 5
1916 10 5
1917 18 5
1918 12 5
1919 11 5
1920 21 5
1921 13 5
1922 11 5
1923 14 5
1924 12 5
1925 22 5
1926 24 5
1927 19 5
1928 12 5
1929 12 5
1930 14 5
1931 10 5
1932 12 5
1933 11 5
1934 13 5
1935 13 5
1936 14 5
1937 14 5
1938 13 5
1939 18 5
1940 12 5
1941 12 5
1942 9 5
1943 19 5
1944 18 5
1945 19 5
1946 42 5
1947 13 5
1948 35 5
1949 9 5
1950 18 5
1951 12 5
1952 19 5
1953 29 5
1954 9 5
1955 18 5
1956 25 5
1957 20 5
1958 23 5
1959 15 5
1960 17 5
1961 9 5
1962 11 5
1963 12 5
1964 12 5
1965 13 5
1966 15 5
1967 13 5
1968 17 5
1969 23 8
1970 18 5
1971 26 5
1972 8 5
1973 21 5
1974 12 5
1975 8 5
1976 41 5
1977 15 5
1978 11 5
1979 17 5
1980 18 5
1981 7 5
1982 7 5
1983 10 5
1984 8 5
1985 11 5
1986 18 5
1987 8 8
1988 12 5
1989 25 5
1990 18 5
1991 31 5
1992 14 5
1993 34 5
1994 26 5
1995 8 5
1996 20 5
1997 9 5
1998 40 5
1999 22 5
2000 39 5
2001 21 5
2002 17 5
2003 15 5
2004 8 5
2005 13 5
2006 13 5
2007 14 5
2008 11 5
2009 12 5
2010 12 5
2011 17 5
2012 16 5
2013 14 5
2014 15 5
2015 12 5
2016 12 5
2017 16 5
2018 27 5
2019 19 5
2020 13 5
2021 14 5
2022 15 5
2023 13 5
2024 24 5
2025 13 5
2026 12 5
2027 20 5
2028 37 5
2029 13 5
2030 8 5
2031 17 5
2032 16 5
2033 9 5
2034 10 5
2035 13 5
2036 20 5
2037 12 5
2038 16 5
2039 12 5
2040 22 5
2041 11 5
2042 13 5
2043 17 5
2044 16 5
2045 14 5
2046 17 5
2047 11 5
2048 20 5
2049 9 5
2050 12 5
2051 11 5
2052 21 5
2053 15 5
2054 11 5
2055 9 5
2056 28 5
2057 32 5
2058 12 5
2059 9 5
2060 12 5
2061 12 5
2062 27 5
2063 9 5
2064 13 5
2065 11 5
2066 11 5
2067 11 5
2068 13 5
2069 20 5
2070 18 5
2071 15 5
2072 13 5
2073 20 5
2074 10 5
2075 11 5
2076 20 5
2077 17 5
2078 37 5
2079 12 5
2080 11 8
2081 13 5
2082 14 5
2083 16 5
2084 11 5
2085 11 5
2086 14 5
2087 9 5
2088 13 5
2089 13 5
2090 19 5
2091 9 5
2092 14 5
2093 13 5
2094 24 5
2095 13 5
2096 8 5
2097 221 5
2098 13 5
2099 13 5
2100 12 5
2101 9 5
2102 15 5
2103 16 5
2104 14 5
2105 15 5
2106 25 5
2107 16 5
2108 18 5
2109 18 5
2110 9 5
2111 10 5
2112 20 5
2113 15 5
2114 17 5
2115 12 5
2116 11 5
2117 15 5
2118 18 5
2119 11 5
2120 11 5
2121 12 5
2122 18 5
2123 15 5
2124 12 5
2125 13 5
2126 18 5
2127 15 5
2128 13 5
2129 18 5
2130 15 5
2131 11 5
2132 18 5
2133 26 5
2134 19 5
2135 22 5
2136 12 5
2137 11 5
2138 14 5
2139 14 5
2140 10 5
2141 10 5
